Ticker,Name,Category,YTD,4W,1Y,3Y,5Y,10Y,Yield,Rating,Neg. Yr
EAXFX,Allspring Asset Allocation Fund;R,Allocation--50% to 70% Equity,10.54,-inf,13.47,16.02,9.52,6.71,-inf,2,False
CBLLX,Allspring C&B Large Cap Value Fd;Adm,Large Value,15.84,-inf,22.23,20.47,11.89,12.79,-inf,3,False
CBEAX,Allspring C&B Large Cap Value Fd;A,Large Value,15.81,-inf,22.18,20.38,11.81,12.63,-inf,3,False
CBECX,Allspring C&B Large Cap Value Fd;C,Large Value,14.96,-inf,21.26,19.43,10.96,11.78,-inf,3,False
CBLSX,Allspring C&B Large Cap Value Fd;Inst,Large Value,16.1,-inf,22.6,20.76,12.17,13.06,-inf,3,False
CBMAX,Allspring C&B Mid Cap Value Fund;A,Mid-Cap Value,15.59,-inf,20.64,19.36,9.98,12.81,-inf,3,False
CBMCX,Allspring C&B Mid Cap Value Fund;C,Mid-Cap Value,14.78,-inf,19.75,18.54,9.2,11.99,-inf,3,False
SFCIX,Allspring California Ltd-Tm TF Fd;A,Muni Single State Short,0.12,-inf,0.23,1.9,1.71,1.78,-inf,3,False
SFCCX,Allspring California Ltd-Tm TF Fd;C,,-inf,-inf,-0.52,1.11,0.94,1.01,-inf,-1,False
SGCAX,Allspring California Tax-Free;Adm,Muni California Long,1.81,-inf,1.94,4.46,3.93,4.34,-inf,3,False
SCTAX,Allspring California Tax-Free;A,Muni California Long,1.62,-inf,1.74,4.25,3.74,4.14,-inf,3,False
SCTCX,Allspring California Tax-Free;C,Muni California Long,0.93,-inf,0.99,3.47,2.97,3.36,-inf,1,False
EIVAX,Allspring Classic Value Fund;A,Large Value,19.22,-inf,24.69,18.88,11.94,12.42,-inf,3,False
EIVCX,Allspring Classic Value Fund;C,Large Value,18.38,-inf,23.78,18.09,11.16,11.6,-inf,3,False
SCSDX,Allspring Common Stock Fund;Adm,Mid-Cap Blend,16.78,-inf,19.57,22.71,13.39,13.19,-inf,3,False
SCSAX,Allspring Common Stock Fund;A,Mid-Cap Blend,16.59,-inf,19.47,21.84,12.84,12.83,-inf,3,False
STSAX,Allspring Common Stock Fund;C,Mid-Cap Blend,15.83,-inf,18.61,21.08,12.08,12.03,-inf,2,False
SCNSX,Allspring Common Stock Fund;Inst,Mid-Cap Blend,17.03,-inf,19.89,22.33,13.28,13.28,-inf,3,False
MNTRX,Allspring Core Bond Fund;Adm,,-inf,-inf,-1.71,4.98,3.55,2.99,-inf,-1,False
MBFAX,Allspring Core Bond Fund;A,,-inf,-inf,-1.72,4.92,3.47,2.92,-inf,-1,False
MBFCX,Allspring Core Bond Fund;C,,-inf,-inf,-2.47,4.12,2.69,2.15,-inf,-1,False
WTRRX,Allspring Core Bond Fund;R,,-inf,-inf,-1.8,4.72,3.26,2.68,-inf,-1,False
MBFIX,Allspring Core Bond Fund;Inst,,-inf,-inf,-1.44,5.28,3.84,3.28,-inf,-1,False
WFIPX,Allspring Core Plus Bond Fund;C,,-inf,-inf,-0.47,5.99,4.26,3.32,-inf,-1,False
NVSOX,Allspring Disciplined Small Cap Fd;Adm,Small Blend,19.18,-inf,20.15,20.18,9.17,11.68,-inf,3,False
EVSYX,Allspring Disciplined US Core Fund;Adm,Large Blend,25.16,-inf,30.63,25.87,16.03,15.73,-inf,3,False
EVSAX,Allspring Disciplined US Core Fund;A,Large Blend,25.01,-inf,30.5,25.74,15.9,15.58,-inf,3,False
EVSTX,Allspring Disciplined US Core Fund;C,Large Blend,24.16,-inf,29.53,24.81,15.04,14.71,-inf,3,False
WFDDX,Allspring Discovery Fund;Adm,,-inf,-inf,-8.1,31.12,20.58,16.23,-inf,-1,False
WFDAX,Allspring Discovery Fund;A,,-inf,-inf,-8.17,31.03,20.49,16.12,-inf,-1,False
WDSCX,Allspring Discovery Fund;C,,-inf,-inf,-8.86,30.06,19.59,15.26,-inf,-1,False
WFDSX,Allspring Discovery Fund;Institutional,,-inf,-inf,-7.89,31.45,20.88,16.52,-inf,-1,False
EKBCX,Allspring Diversified Cap Bldr Fd;C,Allocation--70% to 85% Equity,12.6,-inf,18.19,18.95,11.78,12.47,-inf,3,False
NVDEX,Allspring Diversified Equity Fund;Adm,Large Blend,19.28,-inf,23.68,23.41,15.38,13.69,-inf,2,False
NVDAX,Allspring Diversified Equity Fund;A,Large Blend,19.1,-inf,23.49,23.13,15.1,13.42,-inf,2,False
WFDEX,Allspring Diversified Equity Fund;C,Large Blend,18.28,-inf,22.56,22.2,14.26,12.57,-inf,2,False
WFGDX,Allspring Emerging Growth Fund;Adm,Small Growth,7.16,-inf,4.56,31.13,21.77,15.96,-inf,3,False
WEMAX,Allspring Emerging Growth Fund;A,Small Growth,7.07,-inf,4.47,31.03,21.64,15.81,-inf,3,False
WEMCX,Allspring Emerging Growth Fund;C,Small Growth,6.36,-inf,3.61,30.06,20.75,14.95,-inf,3,False
EMGYX,Allspring Emerging Markets Eq Fd;Adm,,-inf,-inf,-9.79,11.63,9.31,4.48,-inf,-1,False
EMGAX,Allspring Emerging Markets Eq Fd;A,,-inf,-inf,-9.85,11.16,8.99,4.24,-inf,-1,False
EMGCX,Allspring Emerging Markets Eq Fd;C,,-inf,-inf,-10.55,10.36,8.21,3.47,-inf,-1,False
EMGNX,Allspring Emerging Markets Eq Fd;Inst,,-inf,-inf,-9.56,11.55,9.38,4.65,-inf,-1,False
WECCX,Allspring Endeavor Select Fund;C,Large Growth,15.98,-inf,18.72,32.48,24.55,17.75,-inf,3,False
SEPKX,Allspring Enterprise Fund;Adm,,-inf,-inf,-0.27,34.25,22.46,16.98,-inf,-1,False
SENAX,Allspring Enterprise Fund;A,,-inf,-inf,-0.31,34.15,22.37,16.87,-inf,-1,False
WENCX,Allspring Enterprise Fund;C,,-inf,-inf,-1.09,33.13,21.44,15.99,-inf,-1,False
WFEIX,Allspring Enterprise Fund;Inst,,-inf,-inf,0.0,34.58,22.77,17.25,-inf,-1,False
EGWDX,Allspring Fundamental Small Cap Growth Fund;Adm,,-inf,-inf,-4.84,33.22,21.23,16.08,-inf,-1,False
EGWAX,Allspring Fundamental Small Cap Growth Fund;A,,-inf,-inf,-4.95,32.58,20.83,15.78,-inf,-1,False
EGWCX,Allspring Fundamental Small Cap Growth Fund;C,,-inf,-inf,-5.58,31.67,19.96,14.94,-inf,-1,False
EGRYX,Allspring Fundamental Small Cap Growth Fund;Inst,,-inf,-inf,-4.57,33.02,21.23,16.18,-inf,-1,False
EKGAX,Allspring Global Small Cap Fund;A,World Small/Mid Stock,16.43,-inf,20.79,18.78,12.35,12.58,-inf,3,False
EKGCX,Allspring Global Small Cap Fund;C,World Small/Mid Stock,15.65,-inf,19.87,17.98,11.57,11.76,-inf,3,False
WGSDX,Allspring Govt Securities Fund;Adm,,-inf,-inf,-1.22,3.93,2.99,2.2,-inf,-1,False
SGVDX,Allspring Govt Securities Fund;A,,-inf,-inf,-1.33,3.74,2.77,1.98,-inf,-1,False
WGSCX,Allspring Govt Securities Fund;C,,-inf,-inf,-2.08,2.96,2.02,1.22,-inf,-1,False
SGVIX,Allspring Govt Securities Fund;Inst,,-inf,-inf,-1.06,4.13,3.15,2.36,-inf,-1,False
WFGBX,Allspring Growth Balanced Fund;A,Allocation--50% to 70% Equity,10.83,-inf,13.75,16.1,10.38,10.27,-inf,3,False
WFGWX,Allspring Growth Balanced Fund;C,Allocation--50% to 70% Equity,10.1,-inf,12.9,15.24,9.56,9.45,-inf,3,False
SGRKX,Allspring Growth Fund;Adm,Large Growth,6.52,-inf,6.38,32.63,24.15,17.33,-inf,3,False
SGRAX,Allspring Growth Fund;A,Large Growth,6.34,-inf,6.18,32.37,23.91,17.1,-inf,3,False
WGFCX,Allspring Growth Fund;C,Large Growth,5.59,-inf,5.38,32.03,23.35,16.39,-inf,3,False
SGRNX,Allspring Growth Fund;Institutional,Large Growth,6.72,-inf,6.6,32.91,24.41,17.58,-inf,3,False
EKHYX,Allspring High Yield Bond Fund;Admin,High Yield Bond,1.3,-inf,3.07,7.66,4.87,5.77,-inf,3,False
EKHAX,Allspring High Yield Bond Fund;A,High Yield Bond,1.18,-inf,2.64,7.54,4.68,5.56,-inf,3,False
EKHCX,Allspring High Yield Bond Fund;C,High Yield Bond,0.48,-inf,1.86,6.83,3.95,4.8,-inf,2,False
WFINX,Allspring Index Fund;C,Large Blend,22.13,-inf,27.68,25.42,16.45,14.97,-inf,3,False
WFITX,Allspring Intmdt Tax/AMT-Free Fd;Adm,Muni National Interm,1.22,-inf,1.31,3.8,3.41,3.06,-inf,3,False
WFTAX,Allspring Intmdt Tax/AMT-Free Fd;A,Muni National Interm,1.13,-inf,1.21,3.7,3.31,2.96,-inf,3,False
WFTFX,Allspring Intmdt Tax/AMT-Free Fd;C,Muni National Interm,0.43,-inf,0.45,2.93,2.54,2.19,-inf,1,False
WITIX,Allspring Intmdt Tax/AMT-Free Fd;Inst,Muni National Interm,1.36,-inf,1.47,3.96,3.59,3.22,-inf,3,False
ESIDX,Allspring International Bond Fund;Adm,,-inf,-inf,-7.12,3.52,3.26,0.7,-inf,-1,False
ESIYX,Allspring International Bond Fund;A,,-inf,-inf,-7.28,3.32,3.08,0.52,-inf,-1,False
ESIVX,Allspring International Bond Fund;C,,-inf,-inf,-7.97,2.73,2.41,-0.18,-inf,-1,False
ESICX,Allspring International Bond Fund;Inst,,-inf,-inf,-6.89,3.67,3.43,0.85,-inf,-1,False
WFEDX,Allspring International Equity Fund;Adm,Foreign Large Value,1.62,-inf,7.11,8.46,5.23,6.0,-inf,3,False
WFEAX,Allspring International Equity Fund;A,Foreign Large Value,1.77,-inf,7.17,8.46,5.22,6.01,-inf,3,False
WFEFX,Allspring International Equity Fund;C,Foreign Large Value,1.12,-inf,6.33,7.64,4.44,5.21,-inf,2,False
WFERX,Allspring International Equity Fd;R,Foreign Large Value,1.57,-inf,6.86,8.18,4.97,5.74,-inf,3,False
WFENX,Allspring International Equity Fund;Inst,Foreign Large Value,2.15,-inf,7.4,8.76,5.51,6.28,-inf,3,False
WFLLX,Allspring Large Cap Core Fund;Adm,Large Blend,25.75,-inf,30.22,22.97,14.67,15.13,-inf,3,False
EGOAX,Allspring Large Cap Core Fund;A,Large Blend,25.71,-inf,30.09,22.81,14.53,14.93,-inf,2,False
EGOCX,Allspring Large Cap Core Fund;C,Large Blend,24.82,-inf,29.16,21.89,13.67,14.08,-inf,2,False
EGOIX,Allspring Large Cap Core Fund;Inst,Large Blend,26.11,-inf,30.6,23.31,15.0,15.45,-inf,3,False
STDFX,Allspring Large Cap Growth Fund;Adm,Large Growth,13.35,-inf,16.05,28.85,21.79,16.6,-inf,3,False
STAFX,Allspring Large Cap Growth Fund;A,Large Growth,13.25,-inf,15.96,28.73,21.66,16.46,-inf,3,False
STOFX,Allspring Large Cap Growth Fund;C,Large Growth,12.47,-inf,15.05,27.74,20.73,15.58,-inf,2,False
STNFX,Allspring Large Cap Growth Fund;Inst,Large Growth,13.55,-inf,16.28,29.11,22.03,16.86,-inf,3,False
WFLVX,Allspring Large Company Value Fd;C,Large Value,21.23,-inf,27.36,19.61,11.05,11.25,-inf,3,False
NWMIX,Allspring Minnesota Tax-Free Fund;Adm,Muni Minnesota,0.97,-inf,1.16,3.78,3.31,3.2,-inf,3,False
NMTFX,Allspring Minnesota Tax-Free Fund;A,Muni Minnesota,0.83,-inf,0.9,3.52,3.08,2.95,-inf,3,False
WMTCX,Allspring Minnesota Tax-Free Fund;C,Muni Minnesota,0.14,-inf,0.15,2.75,2.31,2.18,-inf,1,False
WFBCX,Allspring Moderate Balanced Fund;C,Allocation--30% to 50% Equity,6.21,-inf,7.72,11.13,7.07,6.8,-inf,3,False
WMFDX,Allspring Municipal Bond Fund;Adm,Muni National Long,1.85,-inf,2.04,4.45,4.35,4.46,-inf,3,False
WMFAX,Allspring Municipal Bond Fund;A,Muni National Long,1.81,-inf,1.89,4.33,4.19,4.32,-inf,3,False
WMFCX,Allspring Municipal Bond Fund;C,Muni National Long,1.01,-inf,1.12,3.55,3.41,3.54,-inf,1,False
EKOAX,Allspring Omega Growth Fund;A,Large Growth,12.07,-inf,13.85,32.93,24.38,18.01,-inf,3,False
EKOCX,Allspring Omega Growth Fund;C,Large Growth,11.32,-inf,12.98,32.08,23.53,17.17,-inf,3,False
EKORX,Allspring Omega Growth Fund;R,Large Growth,11.83,-inf,13.59,32.62,24.08,17.72,-inf,3,False
WOFDX,Allspring Opportunity Fund;Adm,Large Growth,19.1,-inf,24.31,26.64,16.59,14.57,-inf,1,False
SOPVX,Allspring Opportunity Fund;A,Large Growth,18.89,-inf,24.06,26.4,16.36,14.33,-inf,1,False
WFOPX,Allspring Opportunity Fund;C,Large Growth,18.1,-inf,23.16,25.96,15.77,13.61,-inf,1,False
WOFNX,Allspring Opportunity Fund;Inst,Large Growth,19.34,-inf,24.59,26.93,16.87,14.85,-inf,2,False
EKVAX,Allspring Pennsylvania Tx-Fr Fd;A,Muni Pennsylvania,2.04,-inf,2.15,4.13,3.77,3.78,-inf,3,False
EKVCX,Allspring Pennsylvania Tx-Fr Fd;C,Muni Pennsylvania,1.42,-inf,1.48,3.36,3.0,3.01,-inf,2,False
EKWDX,Allspring Precious Metals Fund;Admn,,-inf,-inf,-11.13,16.36,9.81,-3.46,-inf,-1,False
EKWAX,Allspring Precious Metals Fund;A,,-inf,-inf,-11.25,16.2,9.66,-3.59,-inf,-1,False
EKWCX,Allspring Precious Metals Fund;C,,-inf,-inf,-11.91,15.35,8.84,-4.31,-inf,-1,False
EKWYX,Allspring Precious Metals Fund;Inst,,-inf,-inf,-10.98,16.55,9.99,-3.3,-inf,-1,False
WFPDX,Allspring Premier Large Co Gr Fd;Admin,Large Growth,11.88,-inf,12.79,30.66,23.06,16.97,-inf,3,False
EKJAX,Allspring Premier Large Co Gr Fd;A,Large Growth,13.15,-inf,12.66,30.51,22.93,16.83,-inf,3,False
EKJCX,Allspring Premier Large Co Gr Fd;C,Large Growth,12.29,-inf,11.75,29.5,21.99,15.94,-inf,3,False
EKJYX,Allspring Premier Large Co Gr Fd;Inst,Large Growth,13.58,-inf,13.13,31.01,23.42,17.31,-inf,3,False
IPBAX,Allspring Real Return Fund;A,Inflation-Protected Bond,6.05,-inf,7.37,8.43,5.0,2.78,-inf,3,False
IPBCX,Allspring Real Return Fund;C,Inflation-Protected Bond,5.26,-inf,6.54,7.58,4.22,2.01,-inf,2,False
MNSGX,Allspring Short Duration Gv Bd Fd;Adm,,-inf,-inf,-1.39,1.94,1.43,1.11,-inf,-1,False
MSDAX,Allspring Short Duration Gv Bd Fd;A,,-inf,-inf,-1.57,1.75,1.22,0.92,-inf,-1,False
MSDCX,Allspring Short Duration Gv Bd Fd;C,,-inf,-inf,-2.31,0.96,0.47,0.16,-inf,-1,False
WSGIX,Allspring Short Duration Gv Bd Fd;Inst,,-inf,-inf,-1.22,2.12,1.61,1.3,-inf,-1,False
WFSHX,Allspring Short-Term Bond Plus Fund;C,,-inf,-inf,-0.71,2.69,1.71,1.19,-inf,-1,False
WDHYX,Allspring Short-Term Hi Yld Bd Fd;Adm,High Yield Bond,2.55,-inf,3.86,5.28,3.77,3.69,-inf,2,False
SSTHX,Allspring Short-Term Hi Yld Bd Fd;A,High Yield Bond,2.53,-inf,3.58,5.12,3.61,3.51,-inf,1,False
WFHYX,Allspring Short-Term Hi Yld Bd Fd;C,High Yield Bond,1.82,-inf,2.8,4.33,2.84,2.74,-inf,1,False
WSTMX,Allspring Short-Term Muni Bond Fd;Adm,Muni National Short,0.16,-inf,0.26,1.6,1.6,1.28,-inf,3,False
WSMAX,Allspring Short-Term Muni Bond Fd;A,Muni National Short,0.19,-inf,0.17,1.55,1.56,1.26,-inf,3,False
WSSCX,Allspring Short-Term Muni Bond Fd;C,,-inf,-inf,-0.58,0.79,0.8,0.51,-inf,-1,False
WFSDX,Allspring Small Cap Fund;Administrator,Small Blend,15.56,-inf,17.53,19.35,8.52,12.04,-inf,2,False
WFSMX,Allspring Small Cap Fund;A,Small Blend,15.49,-inf,17.44,19.22,8.38,11.85,-inf,2,False
WSCDX,Allspring Small Cap Fund;C,Small Blend,14.63,-inf,16.5,18.3,7.56,11.01,-inf,1,False
WFSSX,Allspring Small Cap Fund;Institutional,Small Blend,15.8,-inf,17.8,19.61,8.75,12.28,-inf,2,False
NVSCX,Allspring Small Company Growth Fd;Adm,Small Growth,10.39,-inf,13.27,25.05,16.21,14.9,-inf,2,False
WFSAX,Allspring Small Company Growth Fd;A,Small Growth,10.29,-inf,13.16,24.91,16.07,14.71,-inf,2,False
WSMCX,Allspring Small Company Growth Fd;C,Small Growth,9.53,-inf,12.3,24.02,15.23,13.87,-inf,2,False
WSCGX,Allspring Small Company Growth Fd;Inst,Small Growth,10.64,-inf,13.54,25.36,16.49,15.17,-inf,2,False
SCVIX,Allspring Small Company Value Fund;Adm,Small Value,32.0,-inf,36.38,19.98,9.82,12.24,-inf,3,False
SCVAX,Allspring Small Company Value Fund;A,Small Value,31.9,-inf,36.26,19.88,9.7,12.07,-inf,3,False
SCVFX,Allspring Small Company Value Fund;C,Small Value,30.98,-inf,35.22,19.05,8.92,11.26,-inf,3,False
WFTDX,Allspring Specialized Tech Fund;Adm,Technology,13.34,-inf,11.8,37.97,30.03,22.48,-inf,3,False
WFSTX,Allspring Specialized Tech Fund;A,Technology,13.27,-inf,11.68,37.87,29.92,22.32,-inf,3,False
WFTCX,Allspring Specialized Tech Fund;C,Technology,12.5,-inf,10.89,36.86,28.98,21.42,-inf,3,False
WMBFX,Allspring Spectrum Conservative Growth Fund;C,Allocation--30% to 50% Equity,6.34,-inf,8.05,11.59,7.39,6.32,-inf,3,False
WCCFX,Allspring Spectrum Income Allocation Fund;C,Allocation--15% to 30% Equity,2.18,-inf,2.91,7.62,4.7,3.78,-inf,2,False
WGBFX,Allspring Spectrum Moderate Growth Fund;C,Allocation--50% to 70% Equity,9.52,-inf,11.89,14.96,9.65,8.71,-inf,3,False
DHICX,Allspring Strategic Municipal Bd Fd;C,Muni National Short,0.22,-inf,0.16,2.11,1.99,1.74,-inf,3,False
WFLGX,Allspring Target 2010 Fund;Adm,Target-Date 2000-2010,4.2,-inf,5.51,9.04,5.88,4.19,-inf,1,False
STNRX,Allspring Target 2010 Fund;A,Target-Date 2000-2010,4.01,-inf,5.4,8.93,5.77,4.06,-inf,1,False
WFOCX,Allspring Target 2010 Fund;C,Target-Date 2000-2010,3.28,-inf,4.54,8.1,4.97,3.28,-inf,1,False
WFOAX,Allspring Target 2010 Fund;R6,Target-Date 2000-2010,4.49,-inf,5.9,9.42,6.26,4.56,-inf,1,False
WFFFX,Allspring Target 2015 Fund;Adm,Target-Date 2015,5.1,-inf,6.63,9.79,6.5,4.96,-inf,1,False
WFSCX,Allspring Target 2015 Fund;R6,Target-Date 2015,5.51,-inf,6.89,10.15,6.84,5.32,-inf,1,False
WFLPX,Allspring Target 2020 Fund;Adm,Target-Date 2020,6.04,-inf,7.77,10.67,7.21,5.91,-inf,1,False
STTRX,Allspring Target 2020 Fund;A,Target-Date 2020,5.95,-inf,7.74,10.59,7.12,5.79,-inf,1,False
WFLAX,Allspring Target 2020 Fund;C,Target-Date 2020,5.17,-inf,6.88,9.71,6.3,4.99,-inf,1,False
WFOBX,Allspring Target 2020 Fund;R6,Target-Date 2020,6.39,-inf,8.18,11.05,7.61,6.29,-inf,1,False
WFTRX,Allspring Target 2025 Fund;Adm,Target-Date 2025,7.25,-inf,9.61,12.03,8.15,7.05,-inf,1,False
WFTYX,Allspring Target 2025 Fund;R6,Target-Date 2025,7.69,-inf,9.72,12.42,8.5,7.42,-inf,2,False
WFLIX,Allspring Target 2030 Fund;Adm,Target-Date 2030,8.63,-inf,11.18,13.33,9.06,8.16,-inf,2,False
STHRX,Allspring Target 2030 Fund;A,Target-Date 2030,8.56,-inf,11.09,13.21,8.94,8.02,-inf,1,False
WFDMX,Allspring Target 2030 Fund;C,Target-Date 2030,7.83,-inf,10.18,12.35,8.11,7.21,-inf,1,False
WFOOX,Allspring Target 2030 Fund;R6,Target-Date 2030,8.96,-inf,11.57,13.71,9.43,8.54,-inf,2,False
WFQWX,Allspring Target 2035 Fund;Adm,Target-Date 2035,10.06,-inf,12.94,14.59,9.89,9.11,-inf,1,False
WFQRX,Allspring Target 2035 Fund;R6,Target-Date 2035,10.3,-inf,13.37,14.96,10.28,9.49,-inf,2,False
WFLWX,Allspring Target 2040 Fund;Adm,Target-Date 2040,11.5,-inf,14.9,15.58,10.56,9.84,-inf,2,False
STFRX,Allspring Target 2040 Fund;A,Target-Date 2040,11.42,-inf,14.78,15.46,10.45,9.71,-inf,1,False
WFOFX,Allspring Target 2040 Fund;C,Target-Date 2040,10.65,-inf,13.87,14.57,9.61,8.88,-inf,1,False
WFOSX,Allspring Target 2040 Fund;R6,Target-Date 2040,11.86,-inf,15.24,15.96,10.94,10.22,-inf,2,False
WFQYX,Allspring Target 2045 Fund;Adm,Target-Date 2045,12.33,-inf,15.93,16.16,10.95,10.25,-inf,1,False
WFQPX,Allspring Target 2045 Fund;R6,Target-Date 2045,12.65,-inf,16.33,16.62,11.37,10.65,-inf,2,False
WFQDX,Allspring Target 2050 Fund;Adm,Target-Date 2050,12.99,-inf,16.88,16.58,11.21,10.41,-inf,1,False
WFQFX,Allspring Target 2050 Fund;R6,Target-Date 2050,13.49,-inf,17.35,17.02,11.62,10.81,-inf,2,False
WFLHX,Allspring Target 2055 Fund;Admin,Target-Date 2055,13.07,-inf,17.0,16.67,11.25,10.42,-inf,1,False
WFQUX,Allspring Target 2055 Fund;R6,Target-Date 2055,13.37,-inf,17.3,17.05,11.63,10.81,-inf,1,False
WFLOX,Allspring Target Today Fund;Adm,Target-Date Retirement,4.03,-inf,5.5,8.84,5.7,3.82,-inf,1,False
STWRX,Allspring Target Today Fund;A,Target-Date Retirement,3.97,-inf,5.46,8.76,5.6,3.69,-inf,1,False
WFODX,Allspring Target Today Fund;C,Target-Date Retirement,3.34,-inf,4.59,7.94,4.81,2.91,-inf,1,False
WOTDX,Allspring Target Today Fund;R6,Target-Date Retirement,4.43,-inf,5.91,9.22,6.09,4.19,-inf,2,False
SADAX,Allspring Ultra Sh-Tm Income Fund;A,Ultrashort Bond,0.14,-inf,0.19,1.99,1.71,1.26,-inf,3,False
WUSTX,Allspring Ultra Sh-Tm Income Fund;C,,-inf,-inf,-0.42,1.27,0.97,0.52,-inf,-1,False
WUSMX,Allspring Ultra Short-Term Municipal Income;Adm,Muni National Short,0.12,-inf,0.03,0.92,0.98,0.64,-inf,2,False
SMAVX,Allspring Ultra Short Term Municipal Income;A,Muni National Short,0.02,-inf,0.03,0.89,0.93,0.58,-inf,2,False
WFUSX,Allspring Ultra Short-Term Municipal Income;C,,-inf,-inf,-0.2,0.52,0.39,-0.06,-inf,-1,False
SMAIX,Allspring Ultra Short-Term Municipal Income;Inst,Muni National Short,0.24,-inf,0.28,1.16,1.22,0.88,-inf,2,False
WWTCX,Allspring Wisconsin Tax-Free Fund;C,Muni Single State Interm,0.63,-inf,0.63,2.85,2.59,2.17,-inf,2,False
EOD,Allspring Global Dividend Opportunity Fund,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
EAD,Allspring Income Opportunities Fund,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
ERC,Allspring Multi-Sector Income Fund,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
ERH,Allspring Utilities & High Income Fund,,-inf,-inf,N/A,N/A,N/A,N/A,-inf,-1,True
IMOM,Alpha Architect International Quantitative Momentum ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
IVAL,Alpha Architect International Quantitative Value ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
QMOM,Alpha Architect U.S. Quantitative Momentum ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
QVAL,Alpha Architect U.S. Quantitative Value ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
VMOT,Alpha Architect Value Momentum Trend ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
DSCF,Discipline Fund ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
FRDM,Freedom 100 Emerging Markets ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
MBOX,Freedom Day Dividend ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
GDMA,Gadsden Dynamic Multi-Asset ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
ZGEN,Generation Z ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
GFGF,Guru Favorite Stocks ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
BOB,Merlyn.AI Best-of-Breed Core Momentum ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
WIZ,Merlyn.AI Bull-Rider Bear-Fighter ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
DUDE,Merlyn.AI SectorSurfer Momentum ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
SNUG,Merlyn.AI Tactical Growth & Income ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
ITAN,Sparkline Intangible Value ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
KNGS,UPHOLDINGS Compound Kings ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
RIGZ,Viridi Cleaner Energy Crypto-Mining & Semiconductor ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
AMLCX,AlphaMark Fund,Large Blend,17.28,-inf,22.39,17.81,10.95,12.49,-inf,2,False
ENFR,Alerian Energy Infrastructure ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
AMLP,Alerian MLP ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
REIT,ALPS Active REIT ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
ACES,ALPS Clean Energy ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
DTEC,ALPS Disruptive Technologies ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
EDOG,ALPS Emerging Sector Dividend Dogs ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
EQL,ALPS Equal Sector Weight ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
JRNY,ALPS Global Travel Beneficiaries ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
HVAL,ALPS Hillman Active Value ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
IDOG,ALPS International Sector Dividend Dogs ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
SBIO,ALPS Medical Breakthroughs ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
RDOG,ALPS REIT Dividend Dogs ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
SDOG,ALPS Sector Dividend Dogs ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
BFOR,Barron's 400 ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
RFCI,RiverFront Dynamic Core Income ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
RFDA,RiverFront Dynamic US Dividend Advantage ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
RFFC,RiverFront Dynamic US Flex-Cap ETF,,-inf,-inf,0,0,0,0,-inf,-1,False
RIGS,RiverFront Strategic Income Fund,,-inf,-inf,0,0,0,0,-inf,-1,False
IKSTX,Carret Kansas Tax-Exempt Bond;A,Muni Single State Interm,0.33,-inf,0.46,3.53,2.8,2.59,-inf,3,False
WASIX,Seven Canyons Strategic Income Fund;Investor,Mid-Cap Blend,32.78,-inf,38.41,19.97,12.08,11.06,-inf,3,False
WAGTX,Seven Canyons World Innovators Fund;Investor,,-inf,-inf,-9.35,21.46,16.0,13.17,-inf,-1,False
N/A,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
N/A,Symbol Lookup,,-inf,-inf,0,0,0,0,-inf,-1,False
